"","year","month","song","artist","speechiness","energy","danceability","acousticness"
"922",2005,"Sep","Don't Phunk With My Heart","The Black Eyed Peas",0.0645,0.929,0.691,0.00877
"923",2005,"May","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"924",2005,"Jun","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"925",2005,"Jul","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"926",2005,"Aug","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"927",2005,"Sep","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"928",2005,"Oct","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"929",2005,"Nov","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"930",2005,"Dec","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"931",2005,"Jan","We Belong Together","Mariah Carey",0.0835,0.469,0.838,0.0358
"932",2005,"May","Just A Lil Bit","50 Cent",0.41,0.692,0.489,0.0322
"933",2005,"Jun","Just A Lil Bit","50 Cent",0.41,0.692,0.489,0.0322
"934",2005,"Jul","Just A Lil Bit","50 Cent",0.41,0.692,0.489,0.0322
"935",2005,"Aug","Just A Lil Bit","50 Cent",0.41,0.692,0.489,0.0322
"936",2005,"Sep","Just A Lil Bit","50 Cent",0.41,0.692,0.489,0.0322
"937",2005,"Jun","Lose Control","Missy 'Misdemeanor' Elliott",0.121,0.813,0.904,0.0311
"938",2005,"Jul","Lose Control","Missy 'Misdemeanor' Elliott",0.121,0.813,0.904,0.0311
"939",2005,"Aug","Lose Control","Missy 'Misdemeanor' Elliott",0.121,0.813,0.904,0.0311
"940",2005,"Sep","Lose Control","Missy 'Misdemeanor' Elliott",0.121,0.813,0.904,0.0311
"941",2005,"Oct","Lose Control","Missy 'Misdemeanor' Elliott",0.121,0.813,0.904,0.0311
"942",2005,"Nov","Lose Control","Missy 'Misdemeanor' Elliott",0.121,0.813,0.904,0.0311
"943",2005,"Jul","Pon de replay","Rihanna",0.159,0.64,0.779,0.000155
"944",2005,"Aug","Pon de replay","Rihanna",0.159,0.64,0.779,0.000155
"945",2005,"Sep","Pon de replay","Rihanna",0.159,0.64,0.779,0.000155
"946",2005,"Oct","Pon de replay","Rihanna",0.159,0.64,0.779,0.000155
"947",2005,"Nov","Pon de replay","Rihanna",0.159,0.64,0.779,0.000155
"948",2005,"Jun","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"949",2005,"Jul","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"950",2005,"Aug","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"951",2005,"Sep","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"952",2005,"Oct","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"953",2005,"Nov","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"954",2005,"Dec","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"955",2005,"Jan","Don't Cha","The Pussycat Dolls",0.0888,0.643,0.879,0.00603
"956",2005,"Aug","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"957",2005,"Sep","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"958",2005,"Oct","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"959",2005,"Nov","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"960",2005,"Dec","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"961",2005,"Sep","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"962",2005,"Oct","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"963",2005,"Nov","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"964",2005,"Dec","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"965",2005,"Jan","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"966",2005,"Feb","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"967",2005,"Mar","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"968",2005,"Apr","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"969",2005,"May","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"970",2005,"Jun","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"971",2005,"Jul","Shake It Off","Mariah Carey",0.165,0.785,0.648,0.0561
"972",2005,"Sep","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"973",2005,"Oct","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"974",2005,"Nov","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"975",2005,"Dec","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"976",2005,"Jan","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"977",2005,"Feb","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"978",2005,"Mar","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"979",2005,"Apr","Gold Digger","Kanye West & Jamie Foxx",0.384,0.699,0.638,0.0223
"980",2005,"Oct","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"981",2005,"Nov","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"982",2005,"Dec","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"983",2005,"Jan","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"984",2005,"Feb","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"985",2005,"Mar","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"986",2005,"Apr","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"987",2005,"Jun","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"988",2005,"Jul","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"989",2005,"Aug","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"990",2005,"Sep","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"991",2005,"Oct","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"992",2005,"Nov","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"993",2005,"Dec","Photograph","Nickelback",0.0476,0.379,0.614,0.607
"994",2005,"Sep","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"995",2005,"Oct","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"996",2005,"Nov","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"997",2005,"Dec","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"998",2005,"Jan","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"999",2005,"Feb","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1000",2005,"Mar","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1001",2005,"Apr","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1002",2005,"Oct","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1003",2005,"Nov","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1004",2005,"Dec","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1005",2005,"Jan","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1006",2005,"Feb","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1007",2005,"Mar","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1008",2005,"Apr","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1009",2005,"May","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1010",2005,"Oct","We Be Burnin'","Sean Paul",0.151,0.803,0.95,0.145
"1011",2005,"Nov","We Be Burnin'","Sean Paul",0.151,0.803,0.95,0.145
"1012",2005,"Dec","We Be Burnin'","Sean Paul",0.151,0.803,0.95,0.145
"1013",2005,"Jan","We Be Burnin'","Sean Paul",0.151,0.803,0.95,0.145
"1014",2005,"Feb","We Be Burnin'","Sean Paul",0.151,0.803,0.95,0.145
"1015",2005,"Mar","We Be Burnin'","Sean Paul",0.151,0.803,0.95,0.145
"1016",2005,"Nov","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1017",2005,"Dec","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1018",2005,"Jan","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1019",2005,"Feb","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1020",2005,"Mar","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1021",2005,"Nov","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1022",2005,"Dec","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1023",2005,"Jan","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1024",2005,"Feb","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1025",2005,"Mar","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1026",2005,"Apr","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1027",2006,"Nov","Don't Forget About Us","Mariah Carey",0.0395,0.529,0.7,0.0422
"1028",2006,"Dec","Don't Forget About Us","Mariah Carey",0.0395,0.529,0.7,0.0422
"1029",2006,"Jan","Don't Forget About Us","Mariah Carey",0.0395,0.529,0.7,0.0422
"1030",2006,"Feb","Don't Forget About Us","Mariah Carey",0.0395,0.529,0.7,0.0422
"1031",2006,"Nov","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1032",2006,"Dec","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1033",2006,"Jan","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1034",2006,"Feb","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1035",2006,"Mar","Hung Up","Madonna",0.0452,0.647,0.649,0.0039
"1036",2006,"Nov","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1037",2006,"Dec","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1038",2006,"Jan","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1039",2006,"Feb","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1040",2006,"Mar","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1041",2006,"Apr","Stickwitu","The Pussycat Dolls",0.052,0.551,0.652,0.289
"1042",2006,"Sep","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1043",2006,"Oct","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1044",2006,"Nov","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1045",2006,"Dec","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1046",2006,"Jan","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1047",2006,"Feb","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1048",2006,"Mar","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1049",2006,"Apr","My Humps","The Black Eyed Peas",0.223,0.688,0.8,0.12
"1050",2006,"Oct","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1051",2006,"Nov","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1052",2006,"Dec","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1053",2006,"Jan","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1054",2006,"Feb","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1055",2006,"Mar","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1056",2006,"Apr","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1057",2006,"May","Run It","Chris Brown & Juelz Santana",0.129,0.482,0.846,0.0246
"1058",2006,"Dec","Grillz","Nelly & Paul Wall, Ali & Gipp",0.266,0.515,0.862,0.0406
"1059",2006,"Jan","Grillz","Nelly & Paul Wall, Ali & Gipp",0.266,0.515,0.862,0.0406
"1060",2006,"Feb","Grillz","Nelly & Paul Wall, Ali & Gipp",0.266,0.515,0.862,0.0406
"1061",2006,"Mar","Grillz","Nelly & Paul Wall, Ali & Gipp",0.266,0.515,0.862,0.0406
"1062",2006,"Apr","Grillz","Nelly & Paul Wall, Ali & Gipp",0.266,0.515,0.862,0.0406
"1063",2006,"May","Grillz","Nelly & Paul Wall, Ali & Gipp",0.266,0.515,0.862,0.0406
"1064",2006,"Dec","Check On It","Beyonce & Slim Thug",0.369,0.884,0.519,0.00294
"1065",2006,"Jan","Check On It","Beyonce & Slim Thug",0.369,0.884,0.519,0.00294
"1066",2006,"Feb","Check On It","Beyonce & Slim Thug",0.369,0.884,0.519,0.00294
"1067",2006,"Mar","Check On It","Beyonce & Slim Thug",0.369,0.884,0.519,0.00294
"1068",2006,"Apr","Check On It","Beyonce & Slim Thug",0.369,0.884,0.519,0.00294
"1069",2006,"May","Check On It","Beyonce & Slim Thug",0.369,0.884,0.519,0.00294
"1070",2006,"Feb","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1071",2006,"Mar","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1072",2006,"Apr","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1073",2006,"May","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1074",2006,"Jun","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1075",2006,"Jul","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1076",2006,"Aug","Temperature","Sean Paul",0.0685,0.6,0.951,0.106
"1077",2006,"Nov","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1078",2006,"Dec","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1079",2006,"Jan","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1080",2006,"Feb","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1081",2006,"Mar","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1082",2006,"Apr","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1083",2006,"May","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1084",2006,"Jun","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1085",2006,"Jul","You're Beautiful","James Blunt",0.0278,0.479,0.675,0.633
"1086",2006,"Dec","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1087",2006,"Jan","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1088",2006,"Feb","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1089",2006,"Mar","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1090",2006,"Apr","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1091",2006,"May","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1092",2006,"Jun","Be Without You","Mary J Blige",0.135,0.689,0.724,0.083
"1093",2006,"Jan","So Sick","Ne-Yo",0.262,0.592,0.699,0.273
"1094",2006,"Feb","So Sick","Ne-Yo",0.262,0.592,0.699,0.273
"1095",2006,"Mar","So Sick","Ne-Yo",0.262,0.592,0.699,0.273
"1096",2006,"Apr","So Sick","Ne-Yo",0.262,0.592,0.699,0.273
"1097",2006,"May","So Sick","Ne-Yo",0.262,0.592,0.699,0.273
"1098",2006,"Aug","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1099",2006,"Mar","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1100",2006,"Apr","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1101",2006,"May","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1102",2006,"Jun","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1103",2006,"Jul","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1104",2006,"Aug","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1105",2006,"Sep","Bad Day","Daniel Powter",0.0309,0.785,0.599,0.448
"1106",2006,"Apr","SOS","Rihanna",0.0715,0.645,0.802,0.272
"1107",2006,"May","SOS","Rihanna",0.0715,0.645,0.802,0.272
"1108",2006,"Jun","SOS","Rihanna",0.0715,0.645,0.802,0.272
"1109",2006,"Jul","SOS","Rihanna",0.0715,0.645,0.802,0.272
"1110",2006,"Aug","SOS","Rihanna",0.0715,0.645,0.802,0.272
"1111",2006,"Sep","SOS","Rihanna",0.0715,0.645,0.802,0.272
"1112",2006,"May","Dani California","Red Hot Chili Peppers",0.0409,0.865,0.553,0.017
"1113",2006,"Jun","Dani California","Red Hot Chili Peppers",0.0409,0.865,0.553,0.017
"1114",2006,"Jul","Dani California","Red Hot Chili Peppers",0.0409,0.865,0.553,0.017
"1115",2006,"Aug","Dani California","Red Hot Chili Peppers",0.0409,0.865,0.553,0.017
"1116",2006,"Sep","Dani California","Red Hot Chili Peppers",0.0409,0.865,0.553,0.017
"1117",2006,"Apr","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1118",2006,"May","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1119",2006,"Jun","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1120",2006,"Jul","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1121",2006,"Aug","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1122",2006,"Sep","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1123",2006,"Oct","Hips Don't Lie","Shakira & Wyclef Jean",0.0712,0.824,0.778,0.284
"1124",2006,"Apr","Ridin'","Chamillionaire & Krayzie Bone",0.0448,0.817,0.547,0.0986
"1125",2006,"May","Ridin'","Chamillionaire & Krayzie Bone",0.0448,0.817,0.547,0.0986
"1126",2006,"Jun","Ridin'","Chamillionaire & Krayzie Bone",0.0448,0.817,0.547,0.0986
"1127",2006,"Jul","Ridin'","Chamillionaire & Krayzie Bone",0.0448,0.817,0.547,0.0986
"1128",2006,"Aug","Ridin'","Chamillionaire & Krayzie Bone",0.0448,0.817,0.547,0.0986
"1129",2006,"Sep","Ridin'","Chamillionaire & Krayzie Bone",0.0448,0.817,0.547,0.0986
"1130",2006,"Jan","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1131",2006,"Feb","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1132",2006,"Mar","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1133",2006,"Apr","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1134",2006,"May","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1135",2006,"May","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1136",2006,"Jun","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1137",2006,"Jul","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1138",2006,"Aug","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1139",2006,"Sep","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1140",2006,"Oct","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1141",2006,"Nov","Crazy","Gnarls Barkley",0.0262,0.402,0.552,0.676
"1142",2006,"Jun","Promiscuous","Nelly Furtado & Timbaland",0.0476,0.977,0.813,0.05
"1143",2006,"Jul","Promiscuous","Nelly Furtado & Timbaland",0.0476,0.977,0.813,0.05
"1144",2006,"Aug","Promiscuous","Nelly Furtado & Timbaland",0.0476,0.977,0.813,0.05
"1145",2006,"Sep","Promiscuous","Nelly Furtado & Timbaland",0.0476,0.977,0.813,0.05
"1146",2006,"Oct","Promiscuous","Nelly Furtado & Timbaland",0.0476,0.977,0.813,0.05
"1147",2006,"Nov","Promiscuous","Nelly Furtado & Timbaland",0.0476,0.977,0.813,0.05
"1148",2006,"Jul","Ain't No Other Man","Christina Aguilera",0.222,0.742,0.862,0.00376
"1149",2006,"Aug","Ain't No Other Man","Christina Aguilera",0.222,0.742,0.862,0.00376
"1150",2006,"Sep","Ain't No Other Man","Christina Aguilera",0.222,0.742,0.862,0.00376
"1151",2006,"Oct","Ain't No Other Man","Christina Aguilera",0.222,0.742,0.862,0.00376
"1152",2006,"Jun","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1153",2006,"Jul","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1154",2006,"Aug","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1155",2006,"Sep","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1156",2006,"Oct","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1157",2006,"Nov","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1158",2006,"Dec","Buttons","The Pussycat Dolls & Snoop Dogg",0.32,0.823,0.544,0.158
"1159",2006,"Jun","Me & U","Cassie",0.125,0.568,0.776,0.0204
"1160",2006,"Jul","Me & U","Cassie",0.125,0.568,0.776,0.0204
"1161",2006,"Aug","Me & U","Cassie",0.125,0.568,0.776,0.0204
"1162",2006,"Sep","Me & U","Cassie",0.125,0.568,0.776,0.0204
"1163",2006,"Oct","Me & U","Cassie",0.125,0.568,0.776,0.0204
"1164",2006,"Jun","Unfaithful","Rihanna",0.0334,0.391,0.588,0.839
"1165",2006,"Jul","Unfaithful","Rihanna",0.0334,0.391,0.588,0.839
"1166",2006,"Aug","Unfaithful","Rihanna",0.0334,0.391,0.588,0.839
"1167",2006,"Sep","Unfaithful","Rihanna",0.0334,0.391,0.588,0.839
"1168",2006,"Aug","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1169",2006,"Sep","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1170",2006,"Oct","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1171",2006,"Nov","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1172",2006,"Dec","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1173",2006,"Jan","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1174",2006,"Feb","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1175",2006,"Mar","SexyBack","Justin Timberlake",0.0789,0.583,0.967,0.0584
"1176",2006,"Aug","London Bridge","Fergie",0.381,0.63,0.748,0.214
"1177",2006,"Sep","London Bridge","Fergie",0.381,0.63,0.748,0.214
"1178",2006,"Oct","London Bridge","Fergie",0.381,0.63,0.748,0.214
"1179",2006,"Nov","London Bridge","Fergie",0.381,0.63,0.748,0.214
"1180",2006,"Dec","London Bridge","Fergie",0.381,0.63,0.748,0.214
"1181",2006,"Sep","Money Maker","Ludacris & Pharrell Williams",0.252,0.613,0.571,0.177
"1182",2006,"Oct","Money Maker","Ludacris & Pharrell Williams",0.252,0.613,0.571,0.177
"1183",2006,"Nov","Money Maker","Ludacris & Pharrell Williams",0.252,0.613,0.571,0.177
"1184",2006,"Dec","Money Maker","Ludacris & Pharrell Williams",0.252,0.613,0.571,0.177
"1185",2006,"Jan","Money Maker","Ludacris & Pharrell Williams",0.252,0.613,0.571,0.177
"1186",2006,"Sep","Call Me When You're Sober","Evanescence",0.0524,0.883,0.45,0.00193
"1187",2006,"Oct","Call Me When You're Sober","Evanescence",0.0524,0.883,0.45,0.00193
"1188",2006,"Nov","Call Me When You're Sober","Evanescence",0.0524,0.883,0.45,0.00193
"1189",2006,"Dec","Call Me When You're Sober","Evanescence",0.0524,0.883,0.45,0.00193
"1190",2006,"Jan","Call Me When You're Sober","Evanescence",0.0524,0.883,0.45,0.00193
"1191",2006,"Aug","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1192",2006,"Sep","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1193",2006,"Oct","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1194",2006,"Nov","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1195",2006,"Dec","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1196",2006,"Jan","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1197",2006,"Feb","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1198",2006,"Mar","Chasing Cars","Snow Patrol",0.0276,0.592,0.563,0.209
"1199",2006,"Oct","Smack That","Akon",0.0478,0.738,0.937,0.292
"1200",2006,"Nov","Smack That","Akon",0.0478,0.738,0.937,0.292
"1201",2006,"Dec","Smack That","Akon",0.0478,0.738,0.937,0.292
"1202",2006,"Jan","Smack That","Akon",0.0478,0.738,0.937,0.292
"1203",2006,"Feb","Smack That","Akon",0.0478,0.738,0.937,0.292
"1204",2006,"Mar","Smack That","Akon",0.0478,0.738,0.937,0.292
"1205",2006,"Apr","Smack That","Akon",0.0478,0.738,0.937,0.292
"1206",2006,"Oct","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1207",2006,"Nov","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1208",2006,"Dec","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1209",2006,"Jan","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1210",2006,"Feb","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1211",2006,"Mar","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1212",2006,"Apr","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1213",2006,"May","My Love","Justin Timberlake & T.I.",0.121,0.347,0.743,0.167
"1214",2006,"Nov","Irreplaceable","Beyonce",0.382,0.694,0.447,0.0293
"1215",2006,"Dec","Irreplaceable","Beyonce",0.382,0.694,0.447,0.0293
"1216",2006,"Jan","Irreplaceable","Beyonce",0.382,0.694,0.447,0.0293
